id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
3cb59811-fe70-4b7e-b34e-b25128a3eac0,368,TRAIN CE SERVER,ADFS,The Train system's authentication relies on ADFS; misconfigured ADFS client registration parameters caused authentication/connectivity failures for the Train environment until parameters were adjusted.,9.0,21,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
49100416-5b2b-43a8-84ca-537147f4d201,369,TRAIN CE SERVER,TRAIN-CE/FO INTEGRATION,The TRAIN-CE/FO integration is the integration context that involves the TRAIN CE server; the connectivity/authentication issue occurred within this integration context.,9.0,9,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
a42f3efc-8a2a-4877-98d2-24900d774814,370,TOOLBOX,ADFS,"The Toolbox client on the Train system uses an ADFS client registration for MFA requests; the new client had EnableJWT and RequestMFAFromClaimsProviders set true, which led to the observed authentication issues.",9.0,18,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
eae841c2-79ee-459f-84c0-02abff358a12,371,TOOLBOX,JWT,"If ADFS issues JWTs to the Toolbox client, the Toolbox must support and validate JWTs; inability to validate JWTs would cause authentication failures as described in the diagnostic analysis.",8.0,7,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
2eb27024-8eae-4450-9433-6b66f4f19769,372,TOOLBOX,NEW CLIENT APPLICATION,The new client application was used specifically to perform MFA requests on behalf of the Toolbox in the Train environment (Toolbox MFA flows relied on this client).,9.0,7,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
78b2d4c6-51ef-4450-a2d3-d9fe3cfb03a0,373,ADFS,ENABLEJWT,"ADFS and ENABLEJWT: ENABLEJWT is a client registration parameter within Active Directory Federation Services (ADFS) that, when set for a client, causes ADFS to issue JSON Web Tokens (JWTs) to that client. The parameter directly controls ADFS token-issuance behavior; it was enabled on the problematic client and subsequently adjusted.",20.0,21,"['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba'
 '3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']"
e6d33b1a-8955-4e80-8a8f-d1590b796d5f,374,ADFS,REQUESTMFAFROMCLAIMSPROVIDERS,"ADFS: REQUESTMFAFROMCLAIMSPROVIDERS is an ADFS-specific client registration parameter (client setting) that instructs ADFS to forward multi‑factor authentication (MFA) requests to the configured claims providers, effectively delegating MFA handling to those claims providers. The setting was enabled on the new client and was identified as contributing to authentication failures.",20.0,23,"['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba'
 '3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']"
26fdc4c3-09ee-4310-9c87-b28ade035f71,375,ADFS,SAML,"ADFS and SAML: In federation scenarios ADFS may issue or rely on SAML as an alternative token format; when the ADFS ENABLEJWT option is not enabled, SAML is the referenced token type. Token-format compatibility between ADFS-issued tokens (SAML versus JWT) and target applications is therefore a key determinant of authentication success, and target systems must support the token format ADFS is configured to emit.",16.0,18,"['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba'
 '3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']"
0a65dfbc-2e48-4f45-9d53-a49c16d5def7,376,ADFS,ADFS CONFIGURATION DOCUMENTATION,"ADFS CONFIGURATION DOCUMENTATION records the corrected ADFS client registration parameters and configuration and explicitly ties those corrections to the ADFS configuration changes that were made to resolve the issue. The documentation directly documents the specific ADFS settings that were modified, including the corrected client registration parameters and the change details, creating an authoritative record of the remediation steps applied to ADFS.",18.0,18,"['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba'
 '3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']"
929b2044-98fc-479f-80c2-442b6c80e35a,377,ADFS,ADFS CLIENT REGISTRATION,"The ADFS client registration is the configuration object stored/used by ADFS for client behavior; ADFS enforces the registration parameters (e.g., EnableJWT, RequestMFAFromClaimsProviders) defined in the client registration.",10.0,19,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
be7f5486-9780-4426-9c1c-f10dd2345822,378,ADFS,MFA,"ADFS and MFA: ADFS is the authority that orchestrates and enforces multi-factor authentication (MFA) for registered clients; the client registration parameters in ADFS determine how MFA is applied, delegated, or forwarded for each client (relying party). Misconfigured MFA-related parameters on ADFS altered delegation/forwarding of MFA requirements, caused login failures, and were identified and corrected as part of the root-cause analysis and remediation.",10.0,20,"['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba'
 '3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']"
a57d4b41-a974-44a0-a149-715104c4f76e,379,ENABLEJWT,JWT,ENABLEJWT causes ADFS to issue JSON Web Tokens (JWTs) to client applications; thus ENABLEJWT directly enables JWT usage in the authentication flow.,10.0,10,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
1e0baa37-3d41-4f0d-bc21-9b1f626209b1,380,ENABLEJWT,ADFS CLIENT REGISTRATION,ENABLEJWT is a parameter contained within the ADFS client registration; the registration had EnableJWT set to true on the new client.,10.0,10,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
05daed98-d3df-48f5-99e4-7f78706decc5,381,ENABLEJWT,NEW CLIENT APPLICATION,"The new client application had ENABLEJWT set to true in its ADFS client registration, causing ADFS to issue JWTs to this client and contributing to the authentication failures.",10.0,10,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
187458b1-6c35-44a0-afbe-64103cc06aef,382,REQUESTMFAFROMCLAIMSPROVIDERS,CLAIMS PROVIDERS,"When REQUESTMFAFROMCLAIMSPROVIDERS is enabled, MFA execution and prompts are delegated to configured claims providers (external identity/MFA providers), creating a direct operational link between the ADFS setting and those providers.",9.0,14,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
37d8a4ad-8965-46e3-88ae-e39419b9ad34,383,REQUESTMFAFROMCLAIMSPROVIDERS,LOGGING AND AUDITING,"Forwarding MFA to external claims providers increases complexity in authentication flows and therefore has implications for logging, monitoring, and auditing of authentication events (noted in the analysis).",6.0,9,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
ce34040e-b4a2-484f-abff-2606455c1109,384,REQUESTMFAFROMCLAIMSPROVIDERS,ADFS CLIENT REGISTRATION,REQUESTMFAFROMCLAIMSPROVIDERS is a parameter contained within the ADFS client registration; the registration had this flag set to true on the new client causing delegation of MFA.,10.0,12,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
160750e5-e03e-4fd2-8896-8fe823d37bf9,385,REQUESTMFAFROMCLAIMSPROVIDERS,NEW CLIENT APPLICATION,"The new client application had REQUESTMFAFROMCLAIMSPROVIDERS set to true in its ADFS client registration, causing MFA to be forwarded to external claims providers for MFA processing.",10.0,12,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
f66ffa3c-97c0-4b47-8384-4a24221adaed,386,REQUESTMFAFROMCLAIMSPROVIDERS,MFA,"REQUESTMFAFROMCLAIMSPROVIDERS modifies MFA handling by instructing ADFS to forward MFA prompts to external claims providers, directly altering how MFA is executed for the client.",10.0,13,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
4bcb41df-ed46-4821-a462-6f99db61886c,387,CLAIMS PROVIDERS,MFA,MFA execution can be performed by configured claims providers when delegation is enabled; claims providers act as the external MFA executors referenced by the analysis.,9.0,11,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
7b5cbfd9-8785-4112-921e-1c48239189df,388,DEVOPS,TRAIN-CE/FO INTEGRATION,DevOps is named in the ticket subject and is an affected stakeholder in the TRAIN-CE/FO integration; the connectivity/authentication problem impacted DevOps-related operations/users.,6.0,5,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
974949f9-ce8a-4656-9206-085075957139,389,FO,TRAIN-CE/FO INTEGRATION,"The integration explicitly involves FO as a participant (subject references ""TRAIN-CE/FO integration / MFA""), indicating FO is part of the integration scope and impacted by the MFA/authentication behavior.",7.0,5,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
4cfb0611-0a6e-4e4c-aa80-df63f3db86ec,390,ADFS CLIENT REGISTRATION,NEW CLIENT APPLICATION,The new client application was represented in ADFS by an ADFS client registration record; the registration for this new client contained the problematic parameter settings that caused the authentication failures.,10.0,8,['cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']
42f9e8d5-a3e8-4ed6-824c-b048d4db8aa4,391,SUPPORT TICKET (26.11.24),EMPLOYEE 16,Employee 16 opened the ticket on 26.11.24 according to the timeline notes; they are the recorded opener/creator of the support request.,9.0,16,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
e5538579-97b7-431a-af3c-8134873353f7,392,SUPPORT TICKET (26.11.24),EMPLOYEE 14,Ticket was assigned to Employee 14 on 26.11.24 (assignment noted in the timeline).,8.0,21,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
da4cde09-56b3-41b4-93dd-31e00b2d5ca0,393,SUPPORT TICKET (26.11.24),EMPLOYEE 24,Ticket was assigned to Employee 24 on 27.11.24 (later assignee/owner in the workflow).,8.0,12,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
d74113a3-feb2-4c24-853c-84b163d8004f,394,SUPPORT TICKET (26.11.24),PORTAL,Ticket lifecycle entries and portal notes (including the portal note referencing the service account) were recorded in the ticketing portal system.,9.0,16,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
038fd20a-fe0b-48d4-9b63-ae6b8eb2f6a6,395,SUPPORT TICKET (26.11.24),MICROSOFT TEAMS,"Communications for the ticket continued via Microsoft Teams on 30.11.24, indicating Teams was used as a channel for incident discussion and coordination.",7.0,42,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
a3b3b80e-49a5-455a-8b5e-d059fa02d23a,396,SUPPORT TICKET (26.11.24),CE TRAIN SERVER,The ticket concerns login/authentication/connectivity failures affecting the CE Train server; remediation steps (repair installation) were performed on the CE Train server as part of the incident response.,10.0,19,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
ffc707cc-8c34-46a4-af47-63100d1b162b,397,SUPPORT TICKET (26.11.24),ADFS CONFIGURATION DOCUMENTATION,The ticket's resolution actions included adjustments to ADFS configuration which were then documented; the documentation is part of the ticket's closure/preventive steps.,1.0,13,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
b655e358-c497-45e7-a372-0a4f5fe42083,398,SUPPORT TICKET (26.11.24),SYSTEM ENGINEER,"The system engineer role is the technical actor implied to investigate and remediate the support ticket (repair installation, ADFS checks) recorded in the ticket timeline.",7.0,15,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
d17eaa40-8285-457c-a369-abf886b08b04,399,SUPPORT TICKET (26.11.24),ENABLEJWT,"The support ticket's root-cause analysis involved misconfigured ADFS client parameters (including ENABLEJWT) that led to JWT issuance incompatible with the target system, contributing to the reported login failures.",8.0,16,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
056b68cf-20f8-4968-b2d3-9c11b7a40497,400,SUPPORT TICKET (26.11.24),REQUESTMFAFROMCLAIMSPROVIDERS,The ticket's analysis and remediation addressed the RequestMFAFromClaimsProviders parameter because its behavior (delegating MFA to claims providers) contributed to the authentication complexity and failures reported in the ticket.,1.0,18,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
082bfe8f-ead6-4539-8b57-89cb1653234b,401,EMPLOYEE 21,ENABLEJWT,Employee 21 documented the configuration changes and analysis related to ADFS client parameters (including ENABLEJWT) and indicated the parameters were adjusted to resolve the issue.,7.0,20,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
f181f5fe-6a79-48b0-b695-ab36f7234e88,402,EMPLOYEE 21,REQUESTMFAFROMCLAIMSPROVIDERS,Employee 21 identified/documented the MFA-related client parameter behavior (RequestMFAFromClaimsProviders) and communicated adjustments to avoid further login failures.,7.0,22,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
69fd8fc0-bd98-46f7-99d6-65a4745848e2,403,KF11\\001-SVC-AXAVAOBT-TRA,PORTAL,"A portal note specifically referenced the service account KF11\\001-svc-axavaobt-tra, indicating the portal/ticket recorded this account as relevant to the incident or integration configuration.",9.0,9,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
5f182649-c986-4aa8-9cf9-cd02b4590857,404,KF11\\001-SVC-AXAVAOBT-TRA,CE TRAIN SERVER,"The service account was noted in portal entries as an account currently configured for the integration with the Train environment, implying the account is used by or relevant to the CE Train server's authentication/integration processes.",8.0,12,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
a9c24e90-b43f-4ef5-8536-138b46d89f2c,405,CE TRAIN SERVER,ADFS,ADFS is the federation/identity provider used by the CE Train environment; notes indicate federation data was updated on ADFS and ADFS configuration/certificates were checked/adjusted to resolve authentication issues for the CE Train server.,10.0,24,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
28623fa9-dff3-412b-b417-fae21ee00405,406,CE TRAIN SERVER,JWT,"If ADFS issues JWTs (per client parameter settings) and the CE Train target system is not designed to handle or validate JWTs, authentication/logins to the CE Train server may fail — connecting JWT format support to the observed failures.",8.0,13,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
2bd6c7bc-93bb-4081-a58b-ccddc54fc008,407,CE TRAIN SERVER,MFA,MFA handling/delegation behavior influenced authentication flows for the Train environment; stable MFA operation is cited as a condition for considering the login issue resolved.,8.0,14,['3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c']
